path,id,duration,actual_duration,start_frame,end_frame,object,action,motion_score
ZY20210800003/H3/C12/N18/S206/s05/T2,6,20.0,300,101,131,Kettle,putdown,8608.066666666668
ZY20210800003/H3/C12/N18/S206/s05/T2,10,20.0,300,172,200,Kettle,Grasp,12210.933333333332
ZY20210800003/H3/C12/N18/S206/s05/T2,11,20.0,300,200,215,Kettle,Pickup,4774.2
ZY20210800003/H3/C12/N18/S206/s05/T2,13,20.0,300,239,254,Kettle,putdown,6296.8
ZY20210800003/H3/C12/N18/S173/s05/T1,3,20.0,300,23,57,Kettle,Grasp,8927.6
ZY20210800003/H3/C12/N18/S173/s05/T1,4,20.0,300,57,74,Kettle,Pickup,1995.6666666666667
ZY20210800003/H3/C12/N18/S173/s05/T1,6,20.0,300,106,128,Kettle,putdown,2140.0
ZY20210800003/H3/C12/N18/S173/s05/T1,10,20.0,300,183,223,Kettle,Grasp,6693.466666666666
ZY20210800003/H3/C12/N18/S173/s05/T1,11,20.0,300,223,239,Kettle,Pickup,1220.6666666666667
ZY20210800003/H3/C12/N18/S173/s05/T1,13,20.0,300,256,275,Kettle,putdown,1541.7333333333331
ZY20210800003/H3/C12/N17/S173/s05/T1,3,20.0,300,26,63,Kettle,Grasp,7187.933333333333
ZY20210800003/H3/C12/N17/S173/s05/T1,4,20.0,300,63,78,Kettle,Pickup,2007.1333333333328
ZY20210800003/H3/C12/N17/S173/s05/T1,6,20.0,300,102,120,Kettle,putdown,1706.6
ZY20210800003/H3/C12/N17/S173/s05/T1,10,20.0,300,179,220,Kettle,Grasp,8280.4
ZY20210800003/H3/C12/N17/S173/s05/T1,13,20.0,300,246,268,Kettle,putdown,2504.333333333333
ZY20210800003/H3/C12/N16/S206/s04/T2,3,20.0,300,20,54,Kettle,Grasp,13848.666666666666
ZY20210800003/H3/C12/N16/S206/s04/T2,6,20.0,300,97,124,Kettle,putdown,13843.2
ZY20210800003/H3/C12/N16/S206/s04/T2,10,20.0,300,161,188,Kettle,Grasp,10637.6
ZY20210800003/H3/C12/N16/S206/s04/T2,11,20.0,300,188,204,Kettle,Pickup,6269.466666666666
ZY20210800003/H3/C12/N16/S206/s04/T2,13,20.0,300,232,248,Kettle,putdown,4493.6
ZY20210800003/H3/C12/N16/S173/s04/T1,3,20.0,300,14,59,Kettle,Grasp,13672.8
ZY20210800003/H3/C12/N16/S173/s04/T1,4,20.0,300,59,78,Kettle,Pickup,2434.4
ZY20210800003/H3/C12/N16/S173/s04/T1,6,20.0,300,100,120,Kettle,putdown,2767.6
ZY20210800003/H3/C12/N16/S173/s04/T1,10,20.0,300,160,192,Kettle,Grasp,9818.666666666666
ZY20210800003/H3/C12/N16/S173/s04/T1,11,20.0,300,192,208,Kettle,Pickup,2319.866666666667
ZY20210800003/H3/C12/N16/S173/s04/T1,13,20.0,300,232,257,Kettle,putdown,2904.333333333333
ZY20210800003/H3/C12/N15/S206/s04/T2,3,20.0,300,21,59,Kettle,Grasp,11983.666666666666
ZY20210800003/H3/C12/N15/S206/s04/T2,6,20.0,300,104,131,Kettle,putdown,14240.4
ZY20210800003/H3/C12/N15/S206/s04/T2,10,20.0,300,173,202,Kettle,Grasp,9625.466666666667
ZY20210800003/H3/C12/N15/S206/s04/T2,11,20.0,300,202,221,Kettle,Pickup,4689.4
ZY20210800003/H3/C12/N15/S206/s04/T2,13,20.0,300,245,260,Kettle,putdown,5551.733333333334
ZY20210800003/H3/C12/N15/S173/s04/T1,3,20.0,300,27,62,Kettle,Grasp,7836.133333333333
ZY20210800003/H3/C12/N15/S173/s04/T1,4,20.0,300,62,84,Kettle,Pickup,1733.5333333333333
ZY20210800003/H3/C12/N15/S173/s04/T1,6,20.0,300,100,120,Kettle,putdown,2143.333333333333
ZY20210800003/H3/C12/N15/S173/s04/T1,10,20.0,300,166,200,Kettle,Grasp,7139.933333333333
ZY20210800003/H3/C12/N15/S173/s04/T1,11,20.0,300,200,216,Kettle,Pickup,1482.4
ZY20210800003/H3/C12/N15/S173/s04/T1,13,20.0,300,236,254,Kettle,putdown,2384.4
ZY20210800003/H3/C12/N14/S206/s04/T2,3,20.0,300,19,53,Kettle,Grasp,11588.2
ZY20210800003/H3/C12/N14/S206/s04/T2,6,20.0,300,105,131,Kettle,putdown,13703.0
ZY20210800003/H3/C12/N14/S206/s04/T2,10,20.0,300,174,209,Kettle,Grasp,9183.6
ZY20210800003/H3/C12/N14/S206/s04/T2,11,20.0,300,209,224,Kettle,Pickup,5670.4
ZY20210800003/H3/C12/N14/S206/s04/T2,13,20.0,300,254,269,Kettle,putdown,4663.6
ZY20210800003/H3/C12/N14/S173/s04/T1,3,20.0,300,20,54,Kettle,Grasp,7721.133333333333
ZY20210800003/H3/C12/N14/S173/s04/T1,4,20.0,300,54,72,Kettle,Pickup,2286.6666666666665
ZY20210800003/H3/C12/N14/S173/s04/T1,6,20.0,300,98,121,Kettle,putdown,3584.4
ZY20210800003/H3/C12/N14/S173/s04/T1,10,20.0,300,164,193,Kettle,Grasp,7532.8
ZY20210800003/H3/C12/N14/S173/s04/T1,13,20.0,300,225,248,Kettle,putdown,2748.6
ZY20210800003/H3/C12/N13/S206/s04/T2,3,20.0,300,17,52,Kettle,Grasp,13527.933333333332
ZY20210800003/H3/C12/N13/S206/s04/T2,4,20.0,300,52,67,Kettle,Pickup,4030.466666666666
ZY20210800003/H3/C12/N13/S206/s04/T2,6,20.0,300,101,134,Kettle,putdown,11815.333333333334
ZY20210800003/H3/C12/N13/S206/s04/T2,10,20.0,300,173,201,Kettle,Grasp,11168.466666666667
ZY20210800003/H3/C12/N13/S206/s04/T2,11,20.0,300,201,218,Kettle,Pickup,4199.733333333334
ZY20210800003/H3/C12/N13/S206/s04/T2,13,20.0,300,250,269,Kettle,putdown,4983.6
ZY20210800003/H3/C12/N13/S173/s04/T1,3,20.0,300,18,51,Kettle,Grasp,7935.2
ZY20210800003/H3/C12/N13/S173/s04/T1,4,20.0,300,51,66,Kettle,Pickup,2266.2
ZY20210800003/H3/C12/N13/S173/s04/T1,6,20.0,300,95,121,Kettle,putdown,1643.9333333333334
ZY20210800003/H3/C12/N13/S173/s04/T1,10,20.0,300,162,200,Kettle,Grasp,8198.266666666666
ZY20210800003/H3/C12/N13/S173/s04/T1,13,20.0,300,235,257,Kettle,putdown,1995.9333333333327
ZY20210800003/H3/C12/N12/S206/s03/T2,3,20.0,300,25,61,Kettle,Grasp,10412.266666666666
ZY20210800003/H3/C12/N12/S206/s03/T2,6,20.0,300,112,143,Kettle,putdown,14506.4
ZY20210800003/H3/C12/N12/S206/s03/T2,10,20.0,300,176,204,Kettle,Grasp,9999.866666666669
ZY20210800003/H3/C12/N12/S206/s03/T2,11,20.0,300,204,219,Kettle,Pickup,4419.2
ZY20210800003/H3/C12/N12/S206/s03/T2,13,20.0,300,246,261,Kettle,putdown,2819.6666666666665
ZY20210800003/H3/C12/N12/S173/s03/T1,3,20.0,300,30,66,Kettle,Grasp,8784.266666666666
ZY20210800003/H3/C12/N12/S173/s03/T1,4,20.0,300,66,82,Kettle,Pickup,2473.266666666667
ZY20210800003/H3/C12/N12/S173/s03/T1,6,20.0,300,97,122,Kettle,putdown,3297.0666666666666
ZY20210800003/H3/C12/N12/S173/s03/T1,10,20.0,300,166,198,Kettle,Grasp,8716.6
ZY20210800003/H3/C12/N12/S173/s03/T1,11,20.0,300,198,213,Kettle,Pickup,2389.866666666667
ZY20210800003/H3/C12/N12/S173/s03/T1,13,20.0,300,234,257,Kettle,putdown,2309.4
ZY20210800003/H3/C12/N11/S206/s03/T2,3,20.0,300,21,54,Kettle,Grasp,11177.933333333332
ZY20210800003/H3/C12/N11/S206/s03/T2,6,20.0,300,99,129,Kettle,putdown,12906.6
ZY20210800003/H3/C12/N11/S206/s03/T2,10,20.0,300,162,185,Kettle,Grasp,9282.0
ZY20210800003/H3/C12/N11/S206/s03/T2,11,20.0,300,185,200,Kettle,Pickup,6397.6
ZY20210800003/H3/C12/N11/S206/s03/T2,13,20.0,300,221,236,Kettle,putdown,5090.0
ZY20210800003/H3/C12/N11/S173/s03/T1,3,20.0,300,26,69,Kettle,Grasp,7790.733333333334
ZY20210800003/H3/C12/N11/S173/s03/T1,4,20.0,300,69,84,Kettle,Pickup,2594.9333333333334
ZY20210800003/H3/C12/N11/S173/s03/T1,6,20.0,300,103,130,Kettle,putdown,2473.0
ZY20210800003/H3/C12/N11/S173/s03/T1,10,20.0,300,179,220,Kettle,Grasp,9534.6
ZY20210800003/H3/C12/N11/S173/s03/T1,11,20.0,300,220,235,Kettle,Pickup,2810.8
ZY20210800003/H3/C12/N11/S173/s03/T1,13,20.0,300,257,276,Kettle,putdown,2406.0666666666666
ZY20210800003/H3/C11/N50/S182/s02/T4,3,20.0,300,25,59,Pliers,Grasp,9766.133333333331
ZY20210800003/H3/C11/N50/S182/s02/T4,4,20.0,300,59,78,Pliers,Pickup,2433.133333333333
ZY20210800003/H3/C11/N50/S182/s02/T4,6,20.0,300,96,123,Pliers,putdown,5784.8
ZY20210800003/H3/C11/N50/S182/s02/T4,10,20.0,300,167,205,Pliers,Grasp,11523.133333333331
ZY20210800003/H3/C11/N50/S182/s02/T4,11,20.0,300,205,220,Pliers,Pickup,2843.0666666666666
ZY20210800003/H3/C11/N50/S182/s02/T4,13,20.0,300,237,260,Pliers,putdown,2491.6
ZY20210800003/H3/C11/N50/S151/s02/T1,3,20.0,300,16,45,Pliers,Grasp,9181.666666666666
ZY20210800003/H3/C11/N50/S151/s02/T1,4,20.0,300,45,66,Pliers,Pickup,3444.8
ZY20210800003/H3/C11/N50/S151/s02/T1,6,20.0,300,84,108,Pliers,putdown,3790.866666666667
ZY20210800003/H3/C11/N50/S151/s02/T1,10,20.0,300,145,181,Pliers,Grasp,7820.133333333333
ZY20210800003/H3/C11/N50/S151/s02/T1,11,20.0,300,181,196,Pliers,Pickup,1722.3333333333333
ZY20210800003/H3/C11/N50/S151/s02/T1,13,20.0,300,216,241,Pliers,putdown,2949.0666666666666
ZY20210800003/H3/C11/N49/S182/s01/T4,3,20.0,300,27,62,Pliers,Grasp,8714.933333333332
ZY20210800003/H3/C11/N49/S182/s01/T4,4,20.0,300,62,79,Pliers,Pickup,1879.2
ZY20210800003/H3/C11/N49/S182/s01/T4,6,20.0,300,101,140,Pliers,putdown,4907.933333333333
ZY20210800003/H3/C11/N49/S182/s01/T4,10,20.0,300,180,221,Pliers,Grasp,11290.733333333334
ZY20210800003/H3/C11/N49/S182/s01/T4,11,20.0,300,221,236,Pliers,Pickup,3690.0
ZY20210800003/H3/C11/N49/S182/s01/T4,13,20.0,300,245,271,Pliers,putdown,3639.866666666667
ZY20210800003/H3/C11/N49/S151/s01/T1,3,20.0,300,15,52,Pliers,Grasp,7618.266666666666
ZY20210800003/H3/C11/N49/S151/s01/T1,4,20.0,300,52,71,Pliers,Pickup,4073.6666666666665
ZY20210800003/H3/C11/N49/S151/s01/T1,6,20.0,300,89,114,Pliers,putdown,4198.4
ZY20210800003/H3/C11/N49/S151/s01/T1,10,20.0,300,153,187,Pliers,Grasp,8885.733333333334
ZY20210800003/H3/C11/N49/S151/s01/T1,11,20.0,300,187,207,Pliers,Pickup,2912.6
ZY20210800003/H3/C11/N49/S151/s01/T1,13,20.0,300,227,248,Pliers,putdown,2913.6666666666665
ZY20210800003/H3/C11/N48/S182/s01/T4,3,20.0,300,20,55,Pliers,Grasp,8098.4
ZY20210800003/H3/C11/N48/S182/s01/T4,4,20.0,300,55,72,Pliers,Pickup,1791.4
ZY20210800003/H3/C11/N48/S182/s01/T4,6,20.0,300,96,124,Pliers,putdown,3271.0666666666666
ZY20210800003/H3/C11/N48/S182/s01/T4,10,20.0,300,174,215,Pliers,Grasp,12739.466666666667
ZY20210800003/H3/C11/N48/S182/s01/T4,11,20.0,300,215,231,Pliers,Pickup,2170.266666666667
ZY20210800003/H3/C11/N48/S182/s01/T4,13,20.0,300,243,264,Pliers,putdown,1690.0666666666666
ZY20210800003/H3/C11/N47/S182/s01/T4,4,20.0,300,54,69,Pliers,Pickup,1945.2666666666669
ZY20210800003/H3/C11/N47/S182/s01/T4,6,20.0,300,94,124,Pliers,putdown,2843.6
ZY20210800003/H3/C11/N47/S182/s01/T4,10,20.0,300,167,205,Pliers,Grasp,12175.0
ZY20210800003/H3/C11/N47/S182/s01/T4,11,20.0,300,205,227,Pliers,Pickup,3611.533333333333
ZY20210800003/H3/C11/N47/S182/s01/T4,13,20.0,300,235,260,Pliers,putdown,2786.6666666666665
ZY20210800003/H3/C11/N47/S151/s01/T1,3,20.0,300,23,55,Pliers,Grasp,8740.733333333334
ZY20210800003/H3/C11/N47/S151/s01/T1,4,20.0,300,55,70,Pliers,Pickup,4848.266666666666
ZY20210800003/H3/C11/N47/S151/s01/T1,6,20.0,300,83,102,Pliers,putdown,3628.0
ZY20210800003/H3/C11/N47/S151/s01/T1,10,20.0,300,142,172,Pliers,Grasp,8198.733333333334
ZY20210800003/H3/C11/N47/S151/s01/T1,11,20.0,300,172,191,Pliers,Pickup,3127.8
ZY20210800003/H3/C11/N47/S151/s01/T1,13,20.0,300,212,239,Pliers,putdown,2954.0
ZY20210800003/H3/C11/N43/S148/s05/T1,3,20.0,300,26,57,Pliers,Grasp,6092.8
ZY20210800003/H3/C11/N43/S148/s05/T1,4,20.0,300,57,72,Pliers,Pickup,2286.0666666666666
ZY20210800003/H3/C11/N43/S148/s05/T1,6,20.0,300,94,116,Pliers,putdown,3280.0666666666666
ZY20210800003/H3/C11/N43/S148/s05/T1,11,20.0,300,188,206,Pliers,Pickup,2453.133333333333
ZY20210800003/H3/C11/N43/S148/s05/T1,13,20.0,300,234,259,Pliers,putdown,2133.733333333333
ZY20210800003/H3/C11/N42/S180/s05/T4,3,20.0,300,23,59,Pliers,Grasp,8976.533333333333
ZY20210800003/H3/C11/N42/S180/s05/T4,4,20.0,300,59,74,Pliers,Pickup,2653.266666666667
ZY20210800003/H3/C11/N42/S180/s05/T4,6,20.0,300,92,118,Pliers,putdown,4005.4
ZY20210800003/H3/C11/N42/S180/s05/T4,10,20.0,300,164,201,Pliers,Grasp,11353.8
ZY20210800003/H3/C11/N42/S180/s05/T4,11,20.0,300,201,226,Pliers,Pickup,4051.0
ZY20210800003/H3/C11/N42/S180/s05/T4,13,20.0,300,241,265,Pliers,putdown,3300.6666666666665
ZY20210800003/H3/C11/N42/S148/s05/T1,3,20.0,300,16,48,Pliers,Grasp,7162.866666666667
ZY20210800003/H3/C11/N42/S148/s05/T1,4,20.0,300,48,64,Pliers,Pickup,1571.3333333333333
ZY20210800003/H3/C11/N42/S148/s05/T1,6,20.0,300,82,109,Pliers,putdown,3216.333333333333
ZY20210800003/H3/C11/N42/S148/s05/T1,10,20.0,300,145,179,Pliers,Grasp,9168.4
ZY20210800003/H3/C11/N42/S148/s05/T1,11,20.0,300,179,199,Pliers,Pickup,2703.6666666666665
ZY20210800003/H3/C11/N42/S148/s05/T1,13,20.0,300,221,245,Pliers,putdown,2675.8
ZY20210800003/H3/C11/N41/S180/s04/T4,3,20.0,300,25,57,Pliers,Grasp,10757.533333333333
ZY20210800003/H3/C11/N41/S180/s04/T4,4,20.0,300,57,80,Pliers,Pickup,5971.933333333333
ZY20210800003/H3/C11/N41/S180/s04/T4,6,20.0,300,104,130,Pliers,putdown,2864.733333333333
ZY20210800003/H3/C11/N41/S180/s04/T4,11,20.0,300,197,212,Pliers,Pickup,3388.266666666667
ZY20210800003/H3/C11/N41/S180/s04/T4,13,20.0,300,217,239,Pliers,putdown,3141.9333333333334
ZY20210800003/H3/C11/N41/S148/s04/T1,3,20.0,300,17,51,Pliers,Grasp,8080.4
ZY20210800003/H3/C11/N41/S148/s04/T1,4,20.0,300,51,70,Pliers,Pickup,2641.333333333333
ZY20210800003/H3/C11/N41/S148/s04/T1,10,20.0,300,149,181,Pliers,Grasp,7555.933333333333
ZY20210800003/H3/C11/N41/S148/s04/T1,11,20.0,300,181,208,Pliers,Pickup,2765.6666666666665
ZY20210800003/H3/C11/N41/S148/s04/T1,13,20.0,300,231,258,Pliers,putdown,1958.8
ZY20210800003/H3/C11/N40/S180/s04/T4,4,20.0,300,56,76,Pliers,Pickup,2005.6
ZY20210800003/H3/C11/N40/S180/s04/T4,6,20.0,300,99,118,Pliers,putdown,1964.3333333333333
ZY20210800003/H3/C11/N40/S180/s04/T4,10,20.0,300,157,186,Pliers,Grasp,10960.666666666666
ZY20210800003/H3/C11/N40/S180/s04/T4,13,20.0,300,212,240,Pliers,putdown,3117.5333333333333
ZY20210800003/H3/C11/N40/S148/s04/T1,3,20.0,300,21,52,Pliers,Grasp,6597.933333333333
ZY20210800003/H3/C11/N40/S148/s04/T1,4,20.0,300,52,82,Pliers,Pickup,2248.733333333333
ZY20210800003/H3/C11/N40/S148/s04/T1,6,20.0,300,103,133,Pliers,putdown,1783.3333333333333
ZY20210800003/H3/C11/N40/S148/s04/T1,10,20.0,300,169,204,Pliers,Grasp,7364.2
ZY20210800003/H3/C11/N40/S148/s04/T1,11,20.0,300,204,224,Pliers,Pickup,2221.0
ZY20210800003/H3/C11/N40/S148/s04/T1,13,20.0,300,248,271,Pliers,putdown,2644.9333333333334
ZY20210800003/H3/C11/N39/S180/s04/T4,3,20.0,300,12,43,Pliers,Grasp,8976.666666666666
ZY20210800003/H3/C11/N39/S180/s04/T4,4,20.0,300,43,60,Pliers,Pickup,5389.466666666666
ZY20210800003/H3/C11/N39/S180/s04/T4,6,20.0,300,76,102,Pliers,putdown,4910.8
ZY20210800003/H3/C11/N39/S180/s04/T4,10,20.0,300,147,190,Pliers,Grasp,10507.666666666666
ZY20210800003/H3/C11/N39/S180/s04/T4,11,20.0,300,216,249,Pliers,putdown,3937.4
ZY20210800003/H3/C11/N39/S148/s04/T1,3,20.0,300,18,54,Pliers,Grasp,6860.6
ZY20210800003/H3/C11/N39/S148/s04/T1,4,20.0,300,54,73,Pliers,Pickup,1935.2666666666669
ZY20210800003/H3/C11/N39/S148/s04/T1,6,20.0,300,94,116,Pliers,putdown,2822.2
ZY20210800003/H3/C11/N39/S148/s04/T1,10,20.0,300,162,200,Pliers,Grasp,9127.133333333331
ZY20210800003/H3/C11/N39/S148/s04/T1,11,20.0,300,200,215,Pliers,Pickup,1918.8
ZY20210800003/H3/C11/N39/S148/s04/T1,13,20.0,300,237,260,Pliers,putdown,2281.8
ZY20210800003/H3/C11/N33/S180/s02/T3,3,20.0,300,18,52,Pliers,Grasp,12376.8
ZY20210800003/H3/C11/N33/S180/s02/T3,4,20.0,300,52,69,Pliers,Pickup,2966.733333333333
ZY20210800003/H3/C11/N33/S180/s02/T3,6,20.0,300,91,114,Pliers,putdown,5745.466666666666
ZY20210800003/H3/C11/N33/S180/s02/T3,10,20.0,300,152,185,Pliers,Grasp,12945.466666666667
ZY20210800003/H3/C11/N33/S180/s02/T3,11,20.0,300,185,204,Pliers,Pickup,3775.6
ZY20210800003/H3/C11/N33/S180/s02/T3,13,20.0,300,215,251,Pliers,putdown,4689.666666666667
ZY20210800003/H3/C11/N33/S148/s02/T1,3,20.0,300,18,54,Pliers,Grasp,8245.533333333333
ZY20210800003/H3/C11/N33/S148/s02/T1,4,20.0,300,54,76,Pliers,Pickup,2522.2
ZY20210800003/H3/C11/N33/S148/s02/T1,6,20.0,300,100,128,Pliers,putdown,2335.6
ZY20210800003/H3/C11/N33/S148/s02/T1,11,20.0,300,195,210,Pliers,Pickup,2285.733333333333
ZY20210800003/H3/C11/N33/S148/s02/T1,13,20.0,300,229,256,Pliers,putdown,4626.333333333333
ZY20210800003/H3/C11/N11/S182/s03/T4,3,20.0,300,19,49,Pliers,Grasp,8976.4
ZY20210800003/H3/C11/N11/S182/s03/T4,4,20.0,300,49,66,Pliers,Pickup,3517.4666666666667
ZY20210800003/H3/C11/N11/S182/s03/T4,6,20.0,300,88,109,Pliers,putdown,2755.4
ZY20210800003/H3/C11/N11/S182/s03/T4,10,20.0,300,153,192,Pliers,Grasp,12969.0
ZY20210800003/H3/C11/N11/S182/s03/T4,11,20.0,300,192,214,Pliers,Pickup,2722.4666666666667
ZY20210800003/H3/C11/N11/S182/s03/T4,13,20.0,300,231,253,Pliers,putdown,2910.333333333333
ZY20210800003/H3/C11/N11/S151/s03/T1,3,20.0,300,21,54,Pliers,Grasp,8155.4
ZY20210800003/H3/C11/N11/S151/s03/T1,4,20.0,300,54,69,Pliers,Pickup,2991.6
ZY20210800003/H3/C11/N11/S151/s03/T1,6,20.0,300,86,108,Pliers,putdown,3919.2
ZY20210800003/H3/C11/N11/S151/s03/T1,10,20.0,300,151,182,Pliers,Grasp,8644.133333333333
ZY20210800003/H3/C11/N11/S151/s03/T1,11,20.0,300,182,200,Pliers,Pickup,2050.6666666666665
ZY20210800003/H3/C11/N11/S151/s03/T1,13,20.0,300,220,242,Pliers,putdown,2173.5333333333333
ZY20210800003/H3/C11/N09/S182/s03/T4,3,20.0,300,20,56,Pliers,Grasp,10234.866666666669
ZY20210800003/H3/C11/N09/S182/s03/T4,4,20.0,300,56,73,Pliers,Pickup,2923.0666666666666
ZY20210800003/H3/C11/N09/S182/s03/T4,6,20.0,300,92,116,Pliers,putdown,2016.733333333333
ZY20210800003/H3/C11/N09/S182/s03/T4,10,20.0,300,161,204,Pliers,Grasp,14693.466666666667
ZY20210800003/H3/C11/N09/S182/s03/T4,11,20.0,300,204,223,Pliers,Pickup,2652.733333333333
ZY20210800003/H3/C11/N09/S182/s03/T4,13,20.0,300,228,253,Pliers,putdown,2963.5333333333333
ZY20210800003/H3/C11/N09/S151/s03/T1,3,20.0,300,22,59,Pliers,Grasp,7077.066666666667
ZY20210800003/H3/C11/N09/S151/s03/T1,4,20.0,300,59,78,Pliers,Pickup,2454.866666666667
ZY20210800003/H3/C11/N09/S151/s03/T1,6,20.0,300,98,124,Pliers,putdown,3692.533333333333
ZY20210800003/H3/C11/N09/S151/s03/T1,10,20.0,300,162,194,Pliers,Grasp,7951.266666666666
ZY20210800003/H3/C11/N09/S151/s03/T1,11,20.0,300,194,215,Pliers,Pickup,2532.0666666666666
ZY20210800003/H3/C11/N09/S151/s03/T1,13,20.0,300,233,263,Pliers,putdown,2013.0666666666664
ZY20210800003/H3/C11/N07/S182/s03/T4,3,20.0,300,19,51,Pliers,Grasp,10021.666666666666
ZY20210800003/H3/C11/N07/S182/s03/T4,4,20.0,300,51,67,Pliers,Pickup,2579.733333333333
ZY20210800003/H3/C11/N07/S182/s03/T4,6,20.0,300,86,107,Pliers,putdown,2309.0
ZY20210800003/H3/C11/N07/S182/s03/T4,10,20.0,300,158,200,Pliers,Grasp,11251.6
ZY20210800003/H3/C11/N07/S182/s03/T4,11,20.0,300,200,215,Pliers,Pickup,2712.866666666667
ZY20210800003/H3/C11/N07/S182/s03/T4,13,20.0,300,231,251,Pliers,putdown,2457.5333333333333
ZY20210800003/H3/C11/N07/S151/s03/T1,3,20.0,300,19,48,Pliers,Grasp,6016.266666666666
ZY20210800003/H3/C11/N07/S151/s03/T1,4,20.0,300,48,64,Pliers,Pickup,1446.9333333333334
ZY20210800003/H3/C11/N07/S151/s03/T1,6,20.0,300,80,105,Pliers,putdown,3578.6
ZY20210800003/H3/C11/N07/S151/s03/T1,10,20.0,300,148,176,Pliers,Grasp,7065.866666666667
ZY20210800003/H3/C11/N07/S151/s03/T1,11,20.0,300,176,196,Pliers,Pickup,2100.866666666667
ZY20210800003/H3/C11/N07/S151/s03/T1,13,20.0,300,218,247,Pliers,putdown,2508.9333333333334
ZY20210800003/H3/C1/N50/S83/s04/T2,3,20.0,300,23,96,ToyCar,push,5971.466666666666
ZY20210800003/H3/C1/N50/S83/s04/T2,4,20.0,300,96,135,ToyCar,pull,4580.466666666666
ZY20210800003/H3/C1/N50/S83/s04/T2,7,20.0,300,179,207,ToyCar,push,9117.066666666668
ZY20210800003/H3/C1/N50/S83/s04/T2,8,20.0,300,206,271,ToyCar,pull,6413.4
ZY20210800003/H3/C1/N50/S83/s04/T1,3,20.0,300,11,30,ToyCar,Grasp,6650.066666666667
ZY20210800003/H3/C1/N50/S83/s04/T1,4,20.0,300,30,53,ToyCar,Pickup,2395.266666666667
ZY20210800003/H3/C1/N50/S83/s04/T1,6,20.0,300,128,143,ToyCar,putdown,4450.266666666666
ZY20210800003/H3/C1/N50/S83/s04/T1,9,20.0,300,155,170,ToyCar,Grasp,8903.333333333334
ZY20210800003/H3/C1/N50/S83/s04/T1,12,20.0,300,237,258,ToyCar,putdown,2199.0666666666666
ZY20210800003/H3/C1/N49/S83/s04/T2,3,20.0,300,12,31,ToyCar,Grasp,5508.4
ZY20210800003/H3/C1/N49/S83/s04/T2,4,20.0,300,31,74,ToyCar,push,3868.866666666667
ZY20210800003/H3/C1/N49/S83/s04/T2,5,20.0,300,74,100,ToyCar,pull,2060.9333333333334
ZY20210800003/H3/C1/N49/S83/s04/T2,7,20.0,300,100,117,ToyCar,Grasp,8308.666666666666
ZY20210800003/H3/C1/N49/S83/s04/T2,14,20.0,300,155,188,ToyCar,push,7867.6
ZY20210800003/H3/C1/N49/S83/s04/T2,15,20.0,300,188,281,ToyCar,pull,4629.866666666667
ZY20210800003/H3/C1/N49/S83/s04/T1,3,20.0,300,16,34,ToyCar,Grasp,5527.733333333334
ZY20210800003/H3/C1/N49/S83/s04/T1,6,20.0,300,77,99,ToyCar,putdown,3129.6666666666665
ZY20210800003/H3/C1/N49/S83/s04/T1,9,20.0,300,115,134,ToyCar,Grasp,5561.066666666667
ZY20210800003/H3/C1/N49/S83/s04/T1,12,20.0,300,220,236,ToyCar,putdown,1457.0666666666666
ZY20210800003/H3/C1/N48/S83/s05/T2,3,20.0,300,23,94,ToyCar,push,6362.533333333334
ZY20210800003/H3/C1/N48/S83/s05/T2,7,20.0,300,167,182,ToyCar,Grasp,3062.866666666667
ZY20210800003/H3/C1/N48/S83/s05/T2,8,20.0,300,201,255,ToyCar,push,5801.333333333333
ZY20210800003/H3/C1/N48/S83/s05/T2,9,20.0,300,255,271,ToyCar,pull,2448.866666666667
ZY20210800003/H3/C1/N48/S83/s05/T1,3,20.0,300,15,57,ToyCar,Grasp,6625.066666666667
ZY20210800003/H3/C1/N48/S83/s05/T1,6,20.0,300,117,144,ToyCar,putdown,2504.333333333333
ZY20210800003/H3/C1/N48/S83/s05/T1,9,20.0,300,168,193,ToyCar,Grasp,6824.2
ZY20210800003/H3/C1/N48/S83/s05/T1,12,20.0,300,244,275,ToyCar,putdown,3062.2
ZY20210800003/H3/C1/N46/S84/s01/T1,3,20.0,300,18,51,ToyCar,Grasp,7674.533333333334
ZY20210800003/H3/C1/N46/S84/s01/T1,4,20.0,300,51,70,ToyCar,Pickup,3379.866666666667
ZY20210800003/H3/C1/N46/S84/s01/T1,6,20.0,300,113,143,ToyCar,putdown,2913.866666666667
ZY20210800003/H3/C1/N46/S84/s01/T1,9,20.0,300,155,174,ToyCar,Grasp,3926.266666666667
ZY20210800003/H3/C1/N46/S84/s01/T1,10,20.0,300,174,189,ToyCar,Pickup,1589.2666666666669
ZY20210800003/H3/C1/N46/S84/s01/T1,12,20.0,300,266,289,ToyCar,putdown,1606.4666666666667
ZY20210800003/H3/C1/N45/S84/s02/T1,3,20.0,300,11,33,ToyCar,Grasp,5806.533333333334
ZY20210800003/H3/C1/N45/S84/s02/T1,4,20.0,300,33,48,ToyCar,Pickup,1513.3333333333333
ZY20210800003/H3/C1/N45/S84/s02/T1,6,20.0,300,121,142,ToyCar,putdown,1562.8666666666666
ZY20210800003/H3/C1/N45/S84/s02/T1,9,20.0,300,157,186,ToyCar,Grasp,7012.466666666666
ZY20210800003/H3/C1/N45/S84/s02/T1,12,20.0,300,253,280,ToyCar,putdown,2378.133333333333
