path,duration,caption,object,confidence
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj23,48,has not folded or unfolded,,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj24,47,unfold the cloth from bottom right to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj39,42,unfold the cloth from right to left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj38,34,fold the clothe from to top left,clothe,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj17,42,pick up the cube from the cloth and place it on the left of the table,up the cube,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj26,49,fold the cloth from the top left to the bottom right,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj42,41,fold cloth from top right to bottom left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj27,42,unfold the cloth from top,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj16,49,unfold the cloth top right to bottom left,cloth top,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj15,43,fold cloth from the bottom left to the top right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj19,44,fold cloth from top left to bottom right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj21,44,remove the red thing to the left side of the cloth,red thing,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj0,38,fold cloth from the bottom left to the top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj9,37,move the blue object from the left side of the orange cloth to the left side of the table,blue object,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj47,38,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj29,40,put the blue block on the left edge of the cloth,blue block,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj36,30,put the object from the cloth to the center of the table,object,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj10,39,move the blue figure from the left side of the table to the bottom right side of the cloth,blue figure,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj3,42,fold the cloth from the bottom right to the top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj32,37,move the blue figure from the clothe to the edge of the table,blue figure,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj12,49,unfold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj14,32,put the blue block on the right edge of the cloth,blue block,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj46,35,fold cloth from bottom to top,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/10/2023-05-17_16-17-22/raw/traj_group0/traj30,44,fold the cloth from top right to bottom left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj35,45,fold the cloth from bottom left to the top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj7,49,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj37,49,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj44,49,unfold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj25,49,fold the cloth from the bottom to the top,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj8,49,fold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj38,43,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj13,49,fold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj17,33,Unfold the cloth from the top left to the bottom right.,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj48,32,move the cloth from bottom to top of the table,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj42,49,Moved the cloth from the center of the table to the edge and back and unfold the cloth,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj27,49,unfold the cloth from top right to bottom left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj43,37,unfold the cloth from right to left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj41,49,Fold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj19,38,unfold the cloth from top right to bottom left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj21,49,fold cloth from bottom left to top right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj0,38,fold the cloth from bottom right to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj9,39,unfold the cloth from top right to bottom left.,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj47,49,fold the cloth from top left to bottom right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj29,48,unfold the cloth from top right to bottom left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj36,49,fold the cloth from bottom to top,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj10,49,unfold the cloth from left to right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj3,39,unfold the cloth from right to left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj32,47,unfold the cloth from top right to bottom left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj2,37,move the cloth from left to top of the table,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj14,40,fold the cloth from bottom right to top left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/01/2023-05-15_12-39-45/raw/traj_group0/traj46,49,fold the cloth from bottom left to top right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj34,43,pute the cupe to right on the the table,cupe,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj7,49,plier le tissu de bas vers le haut,,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj20,39,unfold the cloth from right to left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj40,36,unfold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj4,49,unfold the cloth from top right to bottom left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj44,43,fold the cloth from bottom right to top left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj1,39,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj6,45,put the purple figure on the top left edge of the cloth,purple figure,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj23,47,put the blue figure on the top edge of the cloth,blue figure,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj8,49,unfold the cloth from top left to bottom right of the table,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj39,46,"phwefgzg,m.xf",cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj38,46,fold the cloth from top right to bottom left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj13,49,move the blue figure from left to right and put it on table,blue figure,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj17,38,move the yellow object from the edge of the cloth to the table,yellow object,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj26,46,Move the blue figure from the top right edge of the cloth on the table beside a purple bucket.,blue figure,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj48,36,move the cloth to the right side of the table,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj28,44,robot fold cloth from bottom right near the cup to top left above the yellow object,fold cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj42,45,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj41,44,fold the blue cloth from bottom left to top right,blue cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj16,49,Unfold the cloth from the bottom right to the top left. Yellow figure on the cloth.,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj31,38,placed the purple figure on the left side of the cloth,purple figure,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj15,49,fold the cloth from top left to bottom right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj19,45,fold the cloth from bottom left to top right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj47,40,unfold the cloth from to right to boutton,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj11,43,fold the cloth from top right to bottom left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj29,49,unfold the cloth from top left to bottom right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj10,49,put the blue figure on left edge of the cloth,blue figure,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj3,39,fold the cloth from bottom left to top right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj2,42,put the yellow bell pepper on the top right edge of the towel,yellow bell pepper,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/06/2023-05-17_14-41-25/raw/traj_group0/traj14,44,place the yellow image on top of the cloth,yellow image,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj33,41,unfold the cloth from bottom right to top left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj35,30,put the green figure to the top edge of the cloth,green figure,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj34,32,move the yellow stuff from the cloth to the top of the table,yellow stuff,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj7,34,fold the cloth from top right to bottom left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj20,49,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj49,49,unfold the orange cloth from top in the table,orange cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj40,41,fold the cloth from the top left to the bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj4,49,unfold the cloth from top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj44,42,unfold the cloth from top right to the bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj1,37,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj23,44,unfold the cloth from top left to bottom right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj8,38,unfold the cloth off the banana from left to right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj38,36,unfold the cloth from left to right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj18,46,unfold the cloth from bottom left to the top right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj26,48,fold the cloth from left to right side,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj48,36,fold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj28,26,move the cloth from left to right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj27,49,moves the cloth to the top edge of the table,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj41,40,unfold the cloth from top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj16,38,put the green figure on the edge of the cloth,green figure,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj19,46,move the green item to the table,green item,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj0,33,fold the cloth from left to right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj9,33,Moved the banana from the top edge of the cloth to the left of the table,banana,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj47,35,put the banana to the top right side of the cloth,banana,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj11,42,fold the cloth from top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj36,40,fold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj45,46,fold the cloth from the bottom right to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj10,40,placed the blue object on the bottom right edge of the cloth,blue object,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj3,38,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj12,48,fold the cloth from left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj22,37,fold the cloth from bottom right to top left,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj46,41,unfold the cloth from edge of the table to near the yellow object,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/13/2023-05-18_12-27-49/raw/traj_group0/traj30,41,unfold the cloth from top right to bottom left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj33,47,fold the cloth top left to bottom right,cloth top,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj35,35,move the cloth from bottom left of the table to top right of the table,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj7,40,fold the cloth from left to right,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj20,45,Fold the cloth from top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj49,34,remove the object from the edge of the cloth to the table,object,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj4,32,Move the cloth from the top left side of the table to the centre,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj37,41,unfold the cloth from the bottom right to the top left,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj44,43,unfold the cloth from the bottom up,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj1,43,folding cloth from bottom to top left.,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj6,38,put the white object on the top right corner of the cloth,white object,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj25,42,fold the cloth from bottom to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj23,49,unfold the cloth from top to bottom,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj38,33,pick up the white object and place it on the top right of the napkin,up the white object,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj17,49,unfold the cloth from bottom left to top right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj26,49,move the cloth from the top left to the centre of the table,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth_pnp/17/2023-05-18_13-46-05/raw/traj_group0/traj48,48,unfold the cloth from top right to bottom left,cloth,0.8
